year,ROA (%)
1998,11.19
1999,8.69
2000,5.33
2001,3.68
2002,2.04
2003,2.14
2004,1.73
2005,1.42
2006,0.29
2007,1.22
2008,2.83
2009,2.96
2010,3.83
2011,2.34
