year,ROA (%)
1998,9.77
1999,8.08
2000,6.78
2001,3.60
2002,7.04
2004,6.40
2005,2.44
2006,2.44
2007,3.32
2008,-4.84
2009,1.43
2010,-21.78
2011,1.70
