year,ROA (%)
1993,7.20
1994,7.14
1995,7.21
1996,8.30
1997,6.59
1998,6.33
1999,5.38
2000,6.39
2001,5.18
2002,1.43
2003,-2.48
2004,-7.13
2005,3.56
2006,-0.28
2007,-6.06
2008,-3.86
2009,0.61
2010,-3.33
2011,-3.43
