year,ROA (%)
1999,19.09
2000,14.87
2001,14.08
2002,13.58
2003,13.91
2004,14.48
2005,17.02
2006,15.42
2007,17.98
2008,10.16
2009,6.34
2010,19.72
2011,12.06
