year,ROA (%)
1997,19.26
1998,7.27
1999,7.33
2000,6.41
2001,7.68
2002,9.72
2003,11.41
2004,12.30
2005,3.84
2006,11.34
2007,14.15
2008,8.32
2009,14.71
2010,16.67
2011,9.99
