year,ROA (%)
1993,6.18
1994,8.96
1995,9.23
1996,7.05
1997,7.98
1998,8.67
1999,6.17
2000,8.48
2001,6.57
2002,8.01
2003,10.67
2004,17.12
2005,20.86
2006,15.67
2007,15.38
2008,10.72
2009,12.84
2010,16.75
2011,20.25
