year,ROA (%)
1998,3.34
1999,18.79
2000,25.03
2001,26.00
2002,18.01
2003,10.04
2004,9.55
2005,5.21
2006,13.34
2007,9.38
2008,10.51
2009,19.06
2010,15.76
2011,12.13
