year,ROA (%)
1998,12.87
1999,16.51
2000,17.54
2001,13.44
2002,3.70
2003,1.34
2004,1.86
2005,0.39
2006,3.26
2007,5.46
2008,3.74
2009,3.27
2010,4.43
2011,5.58
