year,ROA (%)
1991,8.98
1992,7.19
1993,5.89
1994,2.73
1995,3.51
1996,4.16
1997,3.83
1998,-0.93
1999,4.57
2000,4.40
2001,3.38
2002,3.56
2003,2.11
2004,2.99
2005,1.79
2006,1.94
2007,0.49
2008,-13.00
2009,-0.57
2010,6.18
2011,-0.04
