year,ROA (%)
1990,0.47
1991,2.38
1992,5.09
1993,3.50
1994,2.88
1995,2.72
1996,1.67
1997,0.81
1998,1.60
1999,-0.41
2000,0.31
2001,-1.72
2002,1.78
2003,0.68
2004,2.08
2005,4.43
2006,3.97
2007,3.54
2008,3.38
2009,2.08
2010,2.62
2011,4.23
