year,ROA (%)
1992,9.12
1993,15.56
1994,4.81
1995,12.36
1996,10.80
1997,9.86
1998,7.05
1999,6.52
2000,1.59
2001,-8.96
2002,-10.28
2003,-11.52
2004,-12.40
2005,-2.85
2006,0.68
2007,-2.22
2008,1.29
2009,-7.32
2010,0.10
2011,-2.03
