year,ROA (%)
1992,12.66
1993,32.31
1994,41.17
1995,41.23
1996,32.40
1997,20.35
1998,14.04
1999,18.19
2000,24.12
2001,4.76
2002,6.63
2003,12.67
2004,21.16
2005,19.23
2006,23.60
2007,19.49
2008,18.35
2009,15.98
2010,25.31
2011,18.40
