year,ROA (%)
1990,5.63
1991,2.27
1992,2.19
1993,1.30
1994,8.33
1995,4.56
1996,0.25
1997,4.34
1998,6.37
1999,4.45
2000,0.75
2001,-3.08
2002,0.58
2003,-1.06
2004,2.90
2005,1.39
2006,2.06
2007,3.19
2008,-23.24
2009,9.26
2010,7.92
2011,3.99
