year,ROA (%)
1992,11.65
1993,8.19
1994,8.97
1995,8.48
1996,7.77
1997,9.42
1998,8.28
1999,10.96
2001,4.33
2002,3.37
2003,3.49
2004,2.25
2005,2.32
2006,2.38
2007,3.53
2008,3.88
2009,4.21
2010,9.76
2011,9.07
