year,ROA (%)
1994,6.36
1995,10.15
1996,8.29
1997,4.04
2000,0.81
2001,2.31
2002,3.75
2003,4.45
2004,13.19
2005,9.79
2006,19.09
2007,12.55
2008,-16.47
2010,4.89
2011,3.15
