year,ROA (%)
1990,1.88
1991,2.59
1992,2.46
1993,2.91
1994,0.92
1995,2.22
1996,2.08
1997,4.37
2001,-3.00
2002,2.46
2003,-4.32
2004,3.94
2005,-7.80
2006,7.77
2007,4.76
2008,-4.83
2009,1.20
2010,3.70
2011,-2.66
