year,ROA (%)
1996,9.63
1997,12.87
1998,9.63
1999,16.27
2000,13.41
2001,4.27
2002,-2.31
2003,2.27
2004,-7.49
2005,-2.61
2006,-16.84
2007,1.08
2008,-10.63
2009,-6.60
2010,-2.33
2011,-4.86
