year,ROA (%)
1994,11.12
1995,8.88
1996,-1.42
1997,-0.01
1998,1.60
1999,7.93
2000,6.45
2001,3.00
2002,5.63
2003,6.83
2004,9.02
2005,-0.81
2006,15.16
2007,0.91
2008,-6.88
2009,2.86
2010,5.41
2011,0.76
