year,ROA (%)
1998,-3.12
1999,-21.71
2000,5.79
2001,22.58
2002,15.89
2004,13.44
2005,5.80
2006,9.09
2007,9.60
2008,10.14
2009,5.62
2010,3.19
2011,0.40
