year,ROA (%)
1994,4.07
1995,3.38
1996,6.85
1997,9.24
1998,9.36
1999,7.64
2000,5.65
2001,6.87
2002,5.54
2003,7.20
2004,6.19
2005,8.11
2006,7.45
2007,8.69
2008,7.63
2009,4.06
2010,4.65
2011,3.56
