year,ROA (%)
1994,8.17
1995,6.92
1996,5.10
2001,5.37
2002,8.19
2003,7.82
2004,12.76
2005,7.51
2006,8.65
2007,5.10
2008,2.53
2009,19.80
2010,6.57
2011,3.38
