year,ROA (%)
1994,8.55
1995,8.01
1996,6.72
1997,5.64
1998,5.49
2000,2.22
2001,-1.01
2002,-4.19
2003,3.24
2004,7.71
2005,7.43
2006,4.55
2007,4.56
2008,1.05
2009,1.22
2010,3.25
2011,5.10
