year,ROA (%)
1990,5.11
1991,1.20
1992,3.85
1993,11.30
1994,19.82
1995,-6.59
1996,-8.91
1997,2.87
1998,-3.37
1999,-14.85
2000,-15.19
2001,-7.81
2004,-43.19
2005,-8.03
2006,18.00
2007,5.23
2008,-17.70
2010,-11.47
2011,4.06
