year,ROA (%)
1990,6.78
1991,5.62
1992,3.96
1993,3.58
1994,2.99
1995,3.86
1996,3.38
1997,2.01
1998,4.42
1999,-1.98
2000,-6.82
2001,0.35
2002,1.99
2003,3.06
2004,6.97
2005,4.03
2006,3.26
2007,3.28
2008,3.80
2009,-10.79
2010,0.60
2011,3.81
