year,ROA (%)
1990,7.67
1991,8.24
1992,6.47
1993,4.27
1994,5.52
1995,10.81
2000,3.44
2001,2.48
2002,6.20
2003,6.23
2004,10.36
2005,6.30
2006,4.51
2007,3.13
2008,2.62
2009,2.72
2010,5.64
2011,3.57
