year,ROA (%)
1999,9.30
2000,6.83
2001,5.62
2002,1.71
2003,-7.60
2004,8.68
2005,2.26
2006,3.58
2007,9.22
2008,2.37
2009,8.46
2010,15.82
2011,6.90
