year,ROA (%)
1990,11.35
1991,10.60
1992,11.10
1993,9.00
1994,8.00
1995,5.00
1996,5.00
1997,7.00
1998,5.00
1999,1.90
2000,0.65
2001,-1.73
2002,-4.48
2003,1.77
2004,4.81
2005,4.31
2006,8.14
2007,2.08
2008,0.12
2009,2.75
2010,6.79
2011,6.73
