year,ROA (%)
1992,5.05
1993,4.01
1994,3.05
1995,1.42
1996,2.23
1998,5.66
2000,-7.36
2001,-6.33
2002,-10.08
2003,-9.14
2004,-3.79
2005,5.31
2006,1.73
2007,1.68
2008,1.43
2009,11.70
2010,-3.24
2011,-2.09
