year,ROA (%)
1990,3.88
1991,4.81
1992,-0.91
1993,-0.30
1994,3.71
1995,2.53
1996,2.29
1997,3.55
1998,5.50
1999,4.44
2000,1.34
2001,2.52
2003,4.30
2004,3.95
2005,4.27
2006,6.34
2007,3.88
2008,4.18
2009,4.61
2010,6.25
2011,5.01
