year,ROA (%)
1997,6.07
1998,7.18
1999,9.87
2000,5.83
2001,1.88
2002,0.49
2003,0.04
2004,-5.43
2005,-0.47
2006,4.45
2007,3.54
2008,0.99
2009,5.53
2010,3.64
2011,2.11
