year,ROA (%)
1996,3.52
1997,13.74
1998,25.12
1999,29.98
2000,37.01
2002,22.40
2003,25.68
2004,26.09
2005,24.51
2006,20.49
2007,21.27
2008,9.65
2009,10.50
2010,10.96
2011,1.55
