year,ROA (%)
1990,8.67
1991,5.75
1992,4.85
1993,5.52
1994,8.81
1995,3.70
1996,7.07
1997,8.40
1998,10.10
1999,7.51
2000,3.23
2001,4.27
2002,10.71
2003,9.58
2004,7.25
2005,0.96
2006,4.90
2007,5.09
2008,4.12
2009,18.55
2010,10.10
2011,16.65
