year,ROA (%)
1995,13.16
1996,15.97
1997,16.39
2000,8.67
2001,8.11
2002,9.40
2003,12.29
2004,10.01
2005,10.37
2006,11.25
2007,16.32
2008,12.85
2009,10.45
2010,6.02
2011,1.83
