year,ROA (%)
1996,5.79
1997,10.74
1998,11.31
1999,13.65
2000,15.78
2001,9.16
2002,5.76
2003,3.64
2004,11.32
2005,11.83
2006,14.47
2007,8.54
2008,5.66
2009,3.80
2010,11.42
2011,9.49
