year,ROA (%)
1996,7.27
1997,10.14
1998,-10.48
1999,-24.37
2000,-11.14
2001,-13.35
2002,-0.58
2003,0.27
2004,4.76
2005,-4.18
2006,5.99
2007,5.12
2008,-8.19
2009,4.40
2010,14.15
2011,8.28
