year,ROA (%)
1998,3.37
1999,3.87
2000,8.19
2001,10.36
2002,6.88
2003,4.99
2004,8.97
2005,4.67
2006,7.43
2007,4.87
2008,8.92
2009,9.29
2010,9.09
2011,9.93
