year,ROA (%)
1990,0.75
1991,0.64
1992,0.35
1993,0.57
1994,0.69
1995,0.57
1996,0.60
1997,0.63
1998,0.57
1999,0.41
2000,0.22
2001,0.17
2002,-2.09
2003,0.23
2004,0.10
2005,-2.74
2006,0.84
2007,0.64
2008,0.36
2009,0.22
2010,0.53
2011,0.58
