year,ROA (%)
1998,5.35
1999,6.47
2000,3.95
2001,5.88
2002,6.99
2003,7.26
2004,8.38
2005,8.66
2006,9.22
2007,9.62
2008,7.95
2009,8.21
2010,7.97
2011,5.82
