year,ROA (%)
1998,20.02
1999,13.65
2000,10.92
2001,13.00
2002,17.00
2003,22.00
2004,18.00
2005,15.00
2006,12.00
2007,16.71
2008,7.43
2009,5.58
2010,6.00
2011,3.00
