year,ROA (%)
1997,9.99
1998,10.84
1999,9.02
2000,8.84
2001,9.44
2002,7.77
2003,10.38
2004,10.67
2005,7.30
2006,10.51
2007,11.39
2008,6.81
2009,5.53
2010,9.10
2011,11.76
