year,ROA (%)
1990,2.67
1991,3.37
1992,6.30
1993,7.39
1994,10.58
1995,6.78
1996,5.22
1997,5.16
1998,0.00
1999,1.60
2000,12.33
2001,4.84
2002,5.84
2003,5.12
2004,-3.54
2005,-25.02
2006,-21.29
2007,-11.23
2008,26.84
2009,-0.21
2010,1.57
2011,1.97
