year,ROA (%)
1994,11.68
1995,16.94
1996,14.56
1997,6.98
2000,6.55
2001,9.67
2002,7.56
2003,-18.49
2004,-4.57
2005,-2.45
2006,0.66
2007,-2.54
2008,4.54
2009,6.30
2010,8.49
2011,6.89
