year,ROA (%)
1990,5.47
1991,8.15
1992,8.65
1993,8.51
1994,7.62
1995,8.39
1996,8.00
1997,3.50
1998,3.53
1999,3.42
2000,3.91
2001,4.31
2002,2.87
2003,5.81
2004,14.71
2005,14.03
2006,0.61
2007,11.94
2008,0.88
2009,-11.05
2010,18.14
2011,-3.08
