year,ROA (%)
1990,14.18
1991,6.91
1992,-1.66
1993,-7.55
1994,3.56
2001,-0.96
2002,0.16
2003,-0.38
2004,-0.52
2005,2.78
2006,3.55
2007,3.91
2008,2.67
2009,4.75
2010,6.18
2011,6.17
