year,ROA (%)
1990,5.65
1991,11.20
1992,10.81
1993,10.85
1994,8.47
1995,3.80
1996,3.50
2000,4.92
2001,10.39
2002,8.69
2003,4.21
2004,4.28
2005,9.06
2006,8.92
2007,17.44
2008,11.30
2009,10.19
2010,9.44
2011,14.90
