year,ROA (%)
1990,11.08
1991,13.31
1992,15.85
1993,12.37
1994,12.09
1995,10.92
1997,14.67
1998,14.99
1999,17.31
2000,13.29
2001,15.49
2002,17.23
2003,16.45
2004,12.91
2005,10.88
2006,9.48
2007,7.82
2008,0.91
2009,8.82
2010,9.91
2011,5.24
