year,ROA (%)
1990,-1.68
1991,-16.17
1992,-10.01
1993,-3.04
1994,-9.92
1996,2.35
1997,0.66
1998,-0.07
1999,-4.10
2000,-8.56
2001,-4.72
2002,-37.96
2003,0.75
2004,-2.33
2005,0.13
2006,-8.45
2007,3.72
2008,8.77
2009,-4.92
2010,-5.84
2011,-5.26
