year,ROA (%)
1993,15.20
1994,21.40
1995,31.50
1996,10.50
1997,4.90
1998,-1.09
1999,8.30
2000,4.30
2001,-28.26
2002,-30.21
2003,-12.07
2004,14.19
2005,4.56
2006,20.31
2007,1.67
2008,-62.39
2009,-5.45
2010,-6.48
2011,-18.69
