year,ROA (%)
1993,6.65
1994,6.55
1995,7.32
1996,-0.54
1997,1.71
1998,-6.10
2000,-4.00
2001,-7.00
2002,-2.00
2003,-4.00
2004,2.00
2005,-2.00
2006,8.00
2007,1.00
2008,3.00
2009,-11.00
2010,7.00
2011,6.00
