year,ROA (%)
1999,9.50
2000,11.04
2001,14.15
2002,8.07
2003,3.88
2004,14.23
2005,12.60
2006,5.51
2007,-0.30
2008,-6.72
2009,5.96
2010,6.31
2011,1.78
