year,ROA (%)
1994,6.49
1995,7.79
1996,7.79
1997,5.44
1998,4.39
1999,4.60
2000,3.87
2001,3.52
2002,6.35
2003,5.78
2004,5.07
2005,1.57
2006,3.49
2007,4.59
2008,4.00
2009,6.25
2010,9.47
2011,7.32
