year,ROA (%)
1990,6.55
1991,6.86
1992,6.82
1993,8.47
1994,9.55
1995,4.00
1996,3.67
1997,5.81
1998,-0.33
1999,-0.99
2000,1.52
2001,1.92
2002,0.86
2003,0.96
2004,3.35
2005,4.84
2006,4.82
2007,5.13
2008,2.99
2009,2.24
2010,4.60
2011,2.93
