year,ROA (%)
1997,-3.22
1998,7.05
1999,8.23
2000,17.58
2001,7.60
2002,4.18
2003,4.80
2004,7.23
2005,12.51
2006,16.08
2007,17.11
2008,12.57
2009,9.42
2010,12.69
2011,9.80
