year,ROA (%)
1990,20.33
1991,16.70
1992,15.24
1993,14.23
1994,11.57
1995,8.50
1996,8.36
1997,7.52
1998,4.46
1999,4.47
2000,2.58
2001,0.51
2002,6.75
2003,3.30
2004,4.48
2005,5.39
2006,9.61
2007,3.64
2008,2.84
2009,1.64
2010,-0.25
2011,1.14
