year,ROA (%)
1995,13.64
1996,16.58
2000,11.31
2001,9.84
2002,11.54
2003,14.28
2004,10.86
2005,11.81
2006,11.07
2007,9.34
2008,8.10
2009,8.52
2010,11.78
2011,12.56
