year,ROA (%)
1993,9.18
1994,8.86
1995,7.49
1996,2.64
1997,3.56
1998,-3.90
2000,-7.87
2001,-13.53
2002,4.93
2003,9.61
2004,9.68
2005,-2.14
2006,-5.35
2007,1.18
2008,-1.92
2009,-19.01
2010,5.36
2011,1.73
