year,ROA (%)
1995,6.46
1996,5.25
1997,4.69
1998,1.84
1999,-1.44
2000,1.84
2001,2.05
2002,-4.81
2003,2.67
2004,3.83
2005,6.35
2006,4.04
2007,4.84
2008,4.81
2009,7.17
2010,7.89
2011,6.07
