year,ROA (%)
1998,5.00
1999,6.00
2000,7.00
2001,15.00
2002,12.35
2003,9.58
2004,8.75
2005,14.98
2006,5.36
2007,7.39
2008,3.53
2009,3.37
2010,2.63
2011,-1.27
