year,ROA (%)
1990,11.06
1991,11.00
1992,3.66
1993,6.41
1994,6.74
1995,7.06
1996,4.79
1997,7.92
1998,8.73
2000,5.51
2001,6.97
2002,7.37
2003,7.07
2004,-1.42
2005,-7.09
2006,2.60
2007,1.53
2008,6.13
2009,9.50
2010,9.74
2011,8.91
