year,ROA (%)
1993,4.56
1994,8.03
1995,3.46
1996,3.29
1997,6.28
1998,0.19
1999,3.34
2000,3.38
2001,2.58
2002,1.59
2003,2.01
2004,2.89
2005,0.93
2006,2.18
2007,3.75
2008,-10.88
2009,5.72
2010,2.96
2011,1.36
