year,ROA (%)
1990,8.26
1991,12.12
1992,6.77
1993,1.84
1994,6.27
1995,7.69
1996,4.78
1997,5.89
1998,3.60
1999,0.81
2001,7.56
2002,7.94
2003,16.02
2004,28.27
2005,30.54
2006,25.10
2007,26.18
2008,20.18
2009,19.31
2010,12.88
2011,10.98
