year,ROA (%)
1993,10.50
1994,9.77
1995,6.75
1996,7.28
1997,8.14
1998,6.50
1999,6.52
2000,6.20
2001,4.00
2002,3.35
2003,11.12
2004,5.60
2005,8.54
2006,7.02
2007,7.70
2008,8.67
2009,16.60
2010,10.02
2011,10.28
