year,ROA (%)
1996,16.24
1997,11.68
2000,5.84
2001,2.92
2002,2.00
2003,0.57
2004,-3.86
2005,1.22
2006,1.22
2007,1.31
2008,2.89
2009,4.47
2010,5.22
2011,4.26
