year,ROA (%)
1998,11.00
1999,11.00
2000,10.00
2001,5.00
2002,8.00
2003,3.00
2004,3.00
2005,3.00
2006,7.00
2007,11.00
2008,4.00
2009,4.00
2010,4.00
2011,3.00
